tf	target	weight
b1988	b0180	1.87
b1221	b4544	1.869
b3912	b2780	1.869
b0399	b2927	1.869
b0399	b2901	1.869
b0399	b4243	1.869
b0399	b0733	1.869
b0399	b2296	1.869
b1334	b1554	1.869
b1334	b2410	1.869
b1130	b2520	1.869
b1892	b2298	1.869
b1891	b2298	1.869
b1892	b2644	1.869
b1891	b2644	1.869
b1892	b2487	1.869
b1891	b2487	1.869
b1892	b4504	1.869
b1891	b4504	1.869
b1712	b2632	1.868
b0912	b2632	1.868
b0889	b1205	1.868
b0889	b0132	1.868
b3912	b4636	1.868
b3912	b2244	1.868
b1299	b0879	1.868
b0413	b3724	1.868
b0413	b3384	1.868
b1187	b2153	1.868
b1237	b0896	1.868
b1531	b1453	1.868
b3912	b1193	1.867
b0889	b2934	1.867
b4401	b2255	1.867
b4401	b4317	1.867
b4401	b4128	1.867
b0676	b1084	1.867
b1658	b3976	1.867
b3261	b3239	1.867
b4178	b1770	1.867
b3237	b3608	1.867
b1712	b2010	1.867
b0912	b2010	1.867
b1221	b0553	1.867
b1712	b2478	1.867
b0912	b2478	1.867
b1221	b2159	1.866
b3357	b2546	1.866
b1712	b1508	1.866
b0912	b1508	1.866
b3868	b1808	1.866
b3868	b0381	1.866
b0995	b1384	1.866
b0995	b1385	1.866
b0995	b3571	1.866
b0995	b2878	1.866
b0995	b3566	1.866
b3569	b1351	1.866
b3569	b3899	1.866
b3569	b2774	1.866
b3569	b4183	1.866
b3418	b4542	1.866
b3418	b3161	1.866
b3418	b2141	1.866
b4018	b4112	1.866
b4018	b3917	1.866
b4018	b2405	1.866
b4018	b3238	1.866
b4018	b0787	1.866
b4018	b4543	1.866
b4018	b4542	1.866
b4018	b4547	1.866
b4018	b1325	1.866
b3405	b2008	1.866
b3405	b1007	1.866
b3405	b2781	1.866
b1299	b2517	1.866
b1299	b3257	1.866
b1299	b2583	1.866
b1299	b1807	1.866
b1299	b2014	1.866
b1299	b2892	1.866
b1299	b1722	1.866
b1299	b3084	1.866
b1299	b1055	1.866
b1299	b0405	1.866
b3226	b1580	1.866
b3753	b4037	1.866
b3753	b4240	1.866
b3753	b3750	1.866
b1275	b0476	1.866
b1237	b1002	1.866
b1237	b2009	1.866
b1237	b2869	1.866
b1237	b1618	1.866
b1237	b1426	1.866
b1237	b4119	1.866
b1237	b3001	1.866
b1237	b0445	1.866
b1237	b2584	1.866
b1237	b2399	1.866
b3423	b3950	1.866
b3423	b3881	1.866
b3423	b2460	1.866
b3423	b3133	1.866
b3423	b2879	1.866
b3423	b2866	1.866
b1275	b3951	1.866
b1275	b1617	1.866
b1275	b4548	1.866
b1275	b3897	1.866
b3418	b0318	1.866
b3418	b0317	1.866
b3418	b0270	1.866
b3418	b2161	1.866
b3418	b2386	1.866
b0020	b0608	1.866
b0020	b0607	1.866
b0020	b2672	1.866
b0020	b2671	1.866
b3237	b0399	1.866
b3237	b0397	1.866
b3237	b4026	1.866
b3237	b0060	1.866
b3237	b2429	1.866
b3237	b1152	1.866
b0761	b2230	1.866
b0761	b2487	1.866
b3753	b3068	1.866
b3753	b0962	1.866
b3753	b1266	1.866
b3868	b1436	1.866
b3868	b1731	1.866
b3868	b1268	1.866
b3868	b1145	1.866
b3868	b4536	1.866
b0676	b4348	1.866
b0676	b3867	1.866
b0506	b2099	1.866
b0506	b1580	1.866
b0506	b3880	1.866
b0506	b2491	1.866
b0506	b2736	1.866
b0506	b3946	1.866
b0506	b3371	1.866
b0506	b3575	1.866
b0506	b3376	1.866
b2554	b1858	1.866
b2554	b2832	1.866
b2554	b2558	1.866
b2554	b0401	1.866
b2554	b0272	1.866
b2554	b0157	1.866
b4401	b2552	1.866
b4178	b2151	1.866
b3938	b4149	1.866
b3938	b3548	1.866
b3938	b3555	1.866
b3938	b1051	1.866
b4401	b2549	1.866
b4401	b3688	1.866
b3423	b4216	1.866
b3423	b2341	1.866
b3423	b0598	1.866
b3423	b1189	1.866
b4401	b0128	1.866
b4401	b2673	1.866
b0889	b4112	1.866
b0889	b4030	1.865
b3868	b0045	1.865
b3868	b0107	1.865
b3237	b3081	1.865
b0683	b2250	1.865
b0676	b2498	1.865
b3912	b2803	1.865
b2916	b0166	1.865
b0683	b1407	1.865
b3261	b4350	1.864
b3405	b3226	1.864
b3438	b0068	1.864
b3438	b2103	1.864
b3438	b0198	1.864
b3438	b0522	1.864
b0080	b1540	1.864
b3357	b3181	1.864
b1594	b3087	1.864
b1594	b2463	1.864
b1594	b4566	1.864
b1594	b4606	1.864
b4043	b0543	1.863
b4396	b1968	1.863
b3131	b3890	1.863
b3131	b1805	1.863
b3131	b3083	1.863
b3131	b2140	1.863
b3131	b0987	1.863
b3131	b1873	1.863
b1712	b3243	1.863
b0912	b3243	1.863
b3868	b4001	1.863
b1040	b2877	1.863
b1040	b2875	1.863
b1040	b2708	1.863
b1040	b0328	1.863
b1040	b1205	1.863
b1040	b0064	1.863
b1040	b3001	1.863
b3438	b1900	1.863
b3438	b0347	1.863
b3438	b0062	1.863
b3438	b0061	1.863
b3438	b0353	1.863
b3438	b3903	1.863
b3438	b1359	1.863
b3438	b0230	1.863
b1040	b1556	1.863
b1040	b2574	1.863
b1040	b1596	1.863
b1040	b1483	1.863
b1040	b1337	1.863
b1040	b1788	1.863
b0683	b2883	1.863
b0113	b4174	1.863
b0113	b2231	1.863
b0399	b0566	1.863
b3868	b0086	1.863
b0889	b2134	1.863
b3912	b4356	1.863
b1892	b4112	1.862
b1891	b4112	1.862
b1892	b0162	1.862
b1891	b0162	1.862
b3938	b0029	1.862
b1658	b4179	1.862
b1187	b4207	1.862
b3961	b0400	1.862
b3961	b1336	1.862
b3961	b0934	1.862
b4401	b0479	1.862
b3516	b3336	1.862
b3516	b0953	1.862
b4396	b3877	1.862
b4396	b2774	1.862
b4396	b1645	1.862
b4396	b0770	1.862
b4396	b3874	1.862
b4396	b2998	1.862
b1334	b1048	1.862
b1275	b3519	1.862
b1275	b1660	1.862
b4043	b1804	1.862
b4324	b1852	1.862
b2369	b4623	1.862
b2369	b3048	1.862
b2369	b0556	1.862
b2369	b1021	1.862
b0683	b2987	1.861
b1334	b0377	1.861
b3934	b2732	1.861
b3934	b3332	1.861
b3934	b3567	1.861
b4062	b1637	1.861
b4401	b3499	1.861
b4396	b3554	1.861
b4401	b0253	1.861
b4396	b4019	1.861
b4396	b1068	1.861
b0676	b3043	1.861
b0676	b4050	1.861
b0676	b0539	1.861
b0676	b4506	1.861
b0676	b2626	1.861
b3423	b1885	1.86
b1221	b0162	1.86
b1275	b0868	1.86
b4396	b4146	1.86
b1130	b4028	1.86
b2213	b2139	1.859
b0683	b2382	1.859
b1334	b2644	1.859
b0399	b2063	1.859
b1334	b0893	1.859
b4113	b4213	1.859
b4113	b1015	1.859
b1275	b2440	1.859
b1275	b0095	1.859
b1275	b0960	1.859
b1275	b0407	1.859
b1275	b0440	1.859
b3934	b4321	1.859
b3934	b3873	1.859
b4043	b1381	1.859
b3868	b0025	1.859
b1323	b2672	1.859
b1323	b2129	1.859
b1323	b2097	1.859
b0399	b2415	1.859
b4043	b1599	1.858
b4401	b0001	1.858
b3261	b0675	1.858
b1187	b4389	1.858
b1187	b4387	1.858
b1712	b1307	1.858
b0912	b1307	1.858
b3868	b0283	1.858
b3934	b2302	1.858
b3934	b0788	1.858
b2531	b4233	1.858
b2531	b4232	1.858
b2531	b3472	1.858
b2531	b2914	1.858
b2531	b2897	1.858
b2531	b4403	1.858
b3261	b3095	1.857
b1221	b4002	1.857
b0889	b0034	1.857
b0076	b4199	1.857
b0076	b1196	1.857
b0076	b2353	1.857
b4043	b3639	1.857
b4043	b2626	1.857
b1130	b1408	1.857
b0676	b3485	1.857
b0676	b1829	1.857
b0676	b2622	1.857
b3261	b0409	1.857
b3868	b4538	1.857
b3868	b1431	1.857
b3961	b3553	1.857
b3961	b2822	1.857
b3961	b1622	1.857
b1237	b2945	1.857
b4062	b0212	1.857
b4043	b3247	1.856
b0889	b2319	1.856
b4401	b3714	1.856
b3094	b2957	1.856
b4396	b0588	1.856
b3515	b3959	1.856
b3515	b3957	1.856
b3515	b2838	1.856
b3515	b3771	1.856
b3515	b4329	1.856
b3515	b3089	1.856
b3515	b2717	1.856
b0840	b2376	1.856
b0840	b2375	1.856
b0840	b0507	1.856
b0840	b1503	1.856
b0840	b0548	1.856
b0840	b0647	1.856
b0840	b1577	1.856
b0399	b4137	1.856
b0399	b3574	1.856
b0889	b4547	1.856
b2079	b3655	1.856
b1275	b0994	1.856
b1275	b0993	1.856
b1275	b2085	1.856
b1275	b3060	1.856
b1275	b1521	1.856
b1275	b2046	1.856
b1275	b0479	1.856
b0399	b0724	1.856
b1594	b4552	1.855
b1988	b3464	1.855
b1988	b3839	1.855
b1988	b3017	1.855
b1988	b2892	1.855
b1988	b4348	1.855
b1988	b3187	1.855
b1988	b3030	1.855
b1988	b2114	1.855
b4062	b4043	1.855
b1221	b0802	1.855
b4396	b2075	1.855
b4396	b0046	1.855
b4396	b0404	1.855
b0345	b1260	1.855
b0345	b0854	1.855
b0345	b0775	1.855
b3938	b4556	1.855
b3938	b3378	1.855
b3938	b3722	1.855
b3938	b3951	1.855
b3938	b3949	1.855
b3938	b4080	1.855
b3938	b3381	1.855
b2731	b3680	1.855
b4043	b1571	1.855
b0889	b0678	1.855
b3060	b1700	1.854
b0889	b1987	1.854
b3702	b4041	1.854
b3438	b2776	1.854
b1275	b0736	1.854
b1275	b0912	1.854
b1275	b2417	1.854
b1275	b4140	1.854
b3961	b2610	1.854
b3961	b4461	1.854
b1221	b4140	1.854
b3934	b3353	1.854
b1658	b2631	1.854
b3261	b3572	1.854
b1712	b4334	1.854
b0912	b4334	1.854
b4401	b0570	1.853
b1040	b1057	1.853
b1531	b0263	1.853
b0113	b0761	1.853
b1221	b3323	1.853
b3418	b3680	1.853
b3418	b3679	1.853
b3418	b3722	1.853
b3418	b3683	1.853
b2916	b3396	1.853
b2916	b3391	1.853
b2916	b2950	1.853
b4396	b4568	1.853
b4396	b1283	1.853
b4396	b2899	1.853
b0399	b0219	1.853
b0399	b1792	1.853
b3743	b0024	1.853
b3743	b1788	1.853
b3743	b1789	1.853
b3743	b0263	1.853
b3743	b0875	1.853
b3743	b0046	1.853
b3743	b0367	1.853
b3743	b0981	1.853
b3743	b0566	1.853
b3743	b1433	1.853
b3743	b0612	1.853
b3237	b4227	1.853
b3828	b0835	1.853
b3828	b0148	1.853
b3828	b0147	1.853
b3828	b0657	1.853
b3828	b0158	1.853
b3828	b0272	1.853
b3828	b0029	1.853
b3828	b0157	1.853
b3828	b1269	1.853
b3357	b3454	1.853
b1221	b0809	1.853
b1221	b0767	1.853
b2531	b1193	1.853
b4396	b2291	1.853
b0683	b1232	1.852
b3868	b3175	1.852
b1323	b1270	1.852
b0676	b0877	1.852
b2369	b1495	1.852
b3357	b3460	1.852
b2213	b2128	1.852
b3868	b3428	1.852
b1642	b0688	1.852
b1642	b0686	1.852
b1642	b4314	1.852
b1642	b1284	1.852
b1642	b2300	1.852
b1642	b0266	1.852
b1642	b1119	1.852
b1642	b2216	1.852
b1642	b0738	1.852
b1642	b3397	1.852
b1642	b0683	1.852
b1642	b1719	1.852
b1642	b1330	1.852
b1712	b3144	1.852
b0912	b3144	1.852
b0487	b3023	1.851
b3702	b3828	1.851
b3702	b0383	1.851
b3702	b1368	1.851
b3702	b0987	1.851
b3702	b2349	1.851
b4396	b1623	1.851
b1712	b2940	1.851
b0912	b2940	1.851
b1892	b4039	1.851
b1891	b4039	1.851
b3912	b0490	1.851
b4043	b3662	1.851
b4062	b0318	1.851
b4062	b0317	1.851
b2105	b3076	1.85
b2105	b2429	1.85
b3423	b2220	1.85
b3423	b1816	1.85
b3423	b3087	1.85
b1221	b3616	1.85
b1275	b0494	1.85
b1130	b2495	1.85
b0080	b2358	1.85
b0080	b2839	1.85
b3021	b2105	1.85
b1334	b3113	1.85
b1658	b0506	1.85
b3261	b2988	1.85
b0399	b1185	1.85
b4043	b3230	1.849
b4043	b0189	1.849
b2213	b0993	1.849
b2213	b0994	1.849
b2213	b4573	1.849
b2213	b0696	1.849
b3828	b2164	1.849
b3828	b3026	1.849
b3828	b4358	1.849
b3828	b3138	1.849
b3828	b3532	1.849
b3828	b3501	1.849
b3828	b4325	1.849
b1507	b3800	1.849
b1508	b3800	1.849
b1507	b2592	1.849
b1508	b2592	1.849
b1323	b0408	1.849
b1323	b3705	1.849
b1323	b2828	1.849
b1323	b1125	1.849
b1323	b3784	1.849
b1323	b3559	1.849
b3934	b1160	1.849
b0676	b0825	1.849
b3516	b3974	1.849
b3868	b3830	1.849
b3357	b4016	1.849
b3237	b4565	1.849
b3418	b2780	1.848
b3418	b1650	1.848
b3418	b2946	1.848
b4043	b0212	1.848
b4043	b1843	1.848
b1187	b0839	1.848
b1187	b0838	1.848
b1187	b2742	1.848
b3423	b0791	1.848
b3912	b3988	1.848
b0683	b3684	1.848
b3961	b1193	1.848
b1130	b0446	1.848
b1130	b0445	1.848
b1275	b0981	1.848
b4178	b1873	1.848
b4178	b3074	1.848
b1237	b2564	1.848
b1237	b4022	1.848
b3516	b2896	1.848
b0889	b2852	1.848
b4043	b2492	1.847
b0889	b2162	1.847
b3912	b0001	1.847
b1892	b1864	1.847
b1891	b1864	1.847
b1040	b1034	1.847
b0676	b2432	1.847
b3912	b4217	1.847
b0683	b1805	1.847
b1712	b2930	1.847
b0912	b2930	1.847
b0080	b3344	1.846
b3515	b0897	1.846
b3515	b1051	1.846
b3515	b1519	1.846
b0113	b0757	1.846
b3418	b1730	1.846
b3418	b2838	1.846
b3418	b0449	1.846
b3418	b1501	1.846
b3418	b2046	1.846
b0399	b4118	1.846
b0399	b4335	1.846
b0338	b0868	1.846
b0338	b1491	1.846
b0338	b1657	1.846
b0338	b0502	1.846
b0338	b1932	1.846
b0338	b0847	1.846
b0730	b2442	1.846
b0730	b2438	1.846
b0730	b1794	1.846
b0730	b1284	1.846
b0730	b1447	1.846
b0730	b1601	1.846
b0730	b0055	1.846
b0730	b1193	1.846
b1299	b2979	1.846
b3868	b3531	1.846
b3868	b0532	1.846
b3868	b3069	1.846
b3868	b2652	1.846
b3868	b2353	1.846
b3868	b0715	1.846
b3868	b3744	1.846
b1323	b2775	1.846
b1323	b0253	1.846
b1323	b3220	1.846
b1323	b1690	1.846
b1323	b3332	1.846
b1323	b2578	1.846
b3226	b0651	1.846
b3226	b4239	1.846
b3226	b4033	1.846
b3226	b1498	1.846
b1323	b1616	1.846
b1323	b0934	1.846
b1323	b0612	1.846
b1323	b2161	1.846
b3961	b3966	1.846
b0399	b1319	1.846
b4178	b4219	1.846
b1712	b3899	1.846
b0912	b3899	1.846
b3357	b2706	1.846
b1130	b4589	1.846
b3753	b0417	1.846
b1658	b0297	1.845
b1237	b0064	1.845
b4043	b2134	1.845
b0889	b1344	1.845
b4401	b2162	1.844
b1237	b3264	1.844
b1040	b3884	1.844
b3261	b0421	1.844
b1323	b3594	1.844
b1323	b2251	1.844
b1323	b4131	1.844
b1323	b4347	1.844
b1323	b4342	1.844
b1275	b2431	1.844
b1275	b2198	1.844
b1275	b3622	1.844
b1275	b1126	1.844
b1275	b1174	1.844
b1275	b3590	1.844
b1275	b1929	1.844
b2079	b0066	1.844
b2079	b3952	1.844
b2079	b0368	1.844
b2079	b2468	1.844
b2079	b2544	1.844
b3237	b0830	1.844
b3237	b0224	1.844
b3912	b1048	1.844
b1334	b0956	1.844
b1275	b4464	1.844
b3912	b1288	1.844
b1130	b3055	1.844
b0064	b0076	1.844
b3131	b4083	1.844
b3934	b2202	1.844
b0889	b2697	1.844
b4178	b4172	1.844
b0889	b3023	1.843
b1658	b3552	1.843
b1237	b3079	1.843
b4396	b0798	1.843
b4396	b3717	1.843
b4396	b4003	1.843
b4396	b0562	1.843
b4396	b2364	1.843
b4396	b2220	1.843
b4396	b2349	1.843
b4396	b0308	1.843
b4396	b1816	1.843
b0995	b0289	1.843
b0995	b2625	1.843
b0995	b2778	1.843
b4401	b4234	1.843
b0113	b3105	1.843
b4062	b3933	1.843
b1323	b2101	1.843
b3912	b0290	1.843
b3912	b3467	1.843
b3418	b0048	1.843
b3418	b0586	1.843
b3418	b2972	1.843
b2193	b4553	1.843
b2193	b3561	1.843
b2193	b4470	1.843
b2193	b4486	1.843
b2193	b4466	1.843
b2193	b3652	1.843
b1275	b3664	1.842
b1237	b1772	1.842
b0113	b0483	1.842
b1531	b1381	1.842
b3261	b1441	1.842
b2531	b3180	1.842
b3961	b3149	1.842
b3868	b3807	1.842
b4401	b3338	1.842
b1658	b1178	1.842
b1658	b3660	1.842
b1658	b2628	1.842
b2213	b0245	1.841
b1130	b2182	1.841
b3905	b1336	1.841
b3905	b2386	1.841
b3905	b1377	1.841
b4396	b2106	1.841
b4396	b2105	1.841
b4396	b1821	1.841
b4396	b1021	1.841
b3961	b1822	1.841
b1130	b2462	1.841
b1130	b3900	1.841
b1130	b4027	1.841
b1130	b4099	1.841
b4062	b3288	1.841
b4062	b3997	1.841
b4062	b3619	1.841
b4062	b0822	1.841
b4401	b1138	1.84
b3261	b2219	1.84
b1040	b1685	1.84
b4401	b0562	1.84
b4396	b1120	1.84
b0113	b1272	1.84
b0113	b0031	1.84
b3934	b1694	1.84
b3934	b1410	1.84
b3934	b4296	1.84
b3934	b0681	1.84
b3934	b3368	1.84
b3934	b0944	1.84
b3934	b1474	1.84
b3934	b1769	1.84
b3934	b1358	1.84
b2105	b1565	1.84
b2105	b3039	1.84
b2105	b0572	1.84
b2105	b0570	1.84
b2105	b2965	1.84
b2105	b2549	1.84
b2105	b1021	1.84
b2193	b1940	1.84
b2193	b0383	1.84
b2193	b1561	1.84
b2193	b1535	1.84
b2193	b0574	1.84
b2193	b1057	1.84
b2193	b0878	1.84
b2193	b1743	1.84
b2193	b0161	1.84
b2193	b2838	1.84
b2193	b0806	1.84
b2193	b1838	1.84
b1892	b1033	1.84
b1891	b1033	1.84
b4043	b0406	1.84
b1237	b0579	1.84
b4043	b3688	1.84
b1712	b4479	1.839
b0912	b4479	1.839
b4401	b0678	1.839
b0399	b0293	1.839
b0399	b1146	1.839
b0676	b3591	1.839
b0889	b0484	1.839
b3934	b2398	1.839
b1712	b0944	1.839
b0912	b0944	1.839
b1892	b1281	1.839
b1891	b1281	1.839
b2731	b2359	1.839
b3131	b3465	1.839
b3131	b3462	1.839
b3131	b3979	1.839
b1323	b0070	1.839
b3423	b1058	1.838
b3556	b1430	1.838
b1334	b1862	1.838
b0676	b3560	1.838
b0676	b2937	1.838
b0676	b3632	1.838
b0676	b2319	1.838
b0676	b1749	1.838
b0676	b4170	1.838
b1221	b1348	1.838
b4324	b3899	1.838
b3743	b2791	1.838
b3743	b3163	1.838
b1988	b3215	1.838
b1988	b3563	1.838
b1988	b1567	1.838
b1988	b2645	1.838
b1988	b4639	1.838
b0676	b1765	1.838
b0676	b1928	1.838
b0676	b3413	1.838
b0676	b4255	1.838
b0683	b1731	1.838
b1237	b2734	1.838
b3828	b2082	1.837
b3828	b1340	1.837
b3828	b2841	1.837
b3828	b4655	1.837
b3828	b4491	1.837
b3828	b4205	1.837
b3828	b3563	1.837
b3828	b3557	1.837
b3828	b3944	1.837
b3828	b4506	1.837
b3828	b3989	1.837
b3828	b1456	1.837
b3828	b2374	1.837
b3828	b0364	1.837
b3828	b2268	1.837
b3828	b4278	1.837
b3828	b2648	1.837
b3237	b1858	1.837
b3237	b1855	1.837
b3237	b0637	1.837
b3237	b0797	1.837
b1221	b2157	1.837
b0683	b1712	1.837
b2193	b3856	1.837
b2193	b1106	1.837
b2193	b4138	1.837
b2193	b0567	1.837
b2193	b2219	1.837
b1130	b0843	1.837
b3261	b2619	1.837
b3868	b1672	1.837
b3868	b0994	1.837
b3868	b2389	1.837
b3868	b3061	1.837
b3868	b1670	1.837
b3423	b2797	1.837
b4396	b3354	1.837
b1334	b2949	1.837
b3912	b2390	1.837
b1334	b1513	1.837
b1334	b1511	1.837
b0683	b3323	1.837
b3261	b1459	1.837
b0889	b1308	1.837
b3934	b2922	1.836
b1130	b1473	1.836
b1237	b0993	1.836
b3261	b2435	1.836
b4401	b3051	1.836
b0399	b4162	1.836
b0399	b4159	1.836
b0399	b2412	1.836
b4396	b0608	1.836
b4396	b1619	1.836
b4396	b0866	1.836
b3261	b0306	1.836
b3237	b2158	1.836
b3237	b2157	1.836
b3237	b3267	1.836
b3237	b3264	1.836
b3237	b0315	1.836
b3237	b1644	1.836
b3237	b1769	1.836
b3237	b1601	1.836
b0683	b1194	1.836
b1275	b4094	1.836
b1892	b1666	1.836
b1891	b1666	1.836
b1892	b0817	1.836
b1891	b0817	1.836
b1892	b0127	1.836
b1891	b0127	1.836
b1892	b0387	1.836
b1891	b0387	1.836
b1892	b0498	1.836
b1891	b0498	1.836
b1892	b0991	1.836
b1891	b0991	1.836
b1892	b0799	1.836
b1891	b0799	1.836
b4401	b2438	1.836
b4043	b3467	1.835
b4401	b1833	1.835
b3905	b0798	1.835
b3912	b2297	1.835
b4396	b0838	1.835
b1299	b0547	1.835
b1299	b0250	1.835
b3515	b2257	1.835
b3515	b1499	1.835
b3515	b2774	1.835
b3515	b2371	1.835
b3515	b1348	1.835
b3515	b2335	1.835
b3515	b1617	1.835
b1531	b3907	1.835
b1531	b4504	1.835
b1531	b3136	1.835
b1531	b2917	1.835
b1531	b3905	1.835
b1531	b3326	1.835
b1130	b4044	1.835
b3357	b2457	1.834
b3237	b4394	1.834
b3237	b3742	1.834
b3237	b3434	1.834
b3237	b3181	1.834
b3237	b4360	1.834
b3237	b4178	1.834
b3237	b0437	1.834
b3237	b2124	1.834
b1323	b0678	1.834
b1323	b0651	1.834
b1323	b1853	1.834
b1323	b2125	1.834
b1323	b3708	1.834
b1237	b2874	1.834
b3961	b3817	1.834
b3961	b2378	1.834
b0676	b2875	1.834
b1187	b0428	1.834
b1237	b1168	1.834
b3237	b4466	1.834
b3237	b3726	1.834
b3237	b4660	1.834
b3237	b2147	1.834
b3237	b0545	1.834
b3237	b1571	1.834
b3237	b3115	1.834
b3237	b1390	1.834
b3237	b4385	1.834
b3237	b4359	1.834
b3237	b3488	1.834
b3237	b3092	1.834
b3237	b3573	1.834
b3237	b3158	1.834
b3237	b3156	1.834
b3237	b2726	1.834
b3237	b4380	1.834
b3237	b0919	1.834
b0889	b3243	1.834
b0995	b2712	1.833
b3905	b1308	1.833
b3905	b2259	1.833
b3938	b3175	1.833
b3938	b1090	1.833
b3938	b3296	1.833
b1221	b4390	1.833
b4396	b0221	1.833
b4396	b3021	1.833
b4396	b4206	1.833
b3515	b1462	1.833
b3515	b1440	1.833
b3515	b0083	1.833
b3515	b1877	1.833
b4118	b0682	1.833
b4401	b2929	1.832
b1531	b2331	1.832
b1531	b4078	1.832
b1531	b1097	1.832
b1531	b2560	1.832
b1507	b4078	1.832
b1508	b4078	1.832
b3912	b4379	1.832
b3569	b2305	1.832
b3569	b3585	1.832
b3569	b3338	1.832
b3569	b4660	1.832
b3569	b3488	1.832
b3569	b4313	1.832
b3569	b3060	1.832
b3569	b2085	1.832
b3569	b2552	1.832
b1323	b2407	1.832
b1323	b1999	1.832
b3868	b1835	1.832
b1221	b3898	1.832
b3438	b0418	1.832
b3438	b0111	1.832
b3438	b0109	1.832
b3438	b3147	1.832
b3438	b0623	1.832
b3438	b3538	1.832
b1334	b1821	1.832
b3405	b0948	1.831
b4178	b0934	1.831
b0399	b2584	1.831
b0399	b3087	1.831
b3961	b2464	1.831
b3961	b1896	1.831
b3961	b0871	1.831
b2531	b3561	1.831
b2531	b4553	1.831
b2531	b2870	1.831
b2531	b4119	1.831
b2531	b3488	1.831
b1040	b1494	1.831
b3357	b1303	1.831
b1658	b0503	1.83
b3357	b2152	1.83
b2531	b4372	1.83
b3357	b0220	1.83
b3743	b4235	1.83
b3743	b2415	1.83
b3743	b3198	1.83
b3743	b0102	1.83
b1892	b4339	1.83
b1891	b4339	1.83
b1988	b3519	1.83
b1988	b1006	1.83
b1988	b1596	1.83
b2837	b0678	1.83
b2837	b3603	1.83
b2837	b2702	1.83
b4396	b3563	1.83
b4043	b1513	1.83
b2916	b1719	1.83
b2916	b1829	1.83
b2916	b2063	1.83
b3934	b3223	1.83
b3934	b2366	1.83
b3934	b0329	1.83
b3934	b3091	1.83
b3357	b0957	1.83
b1130	b0952	1.829
b0683	b4002	1.829
b1237	b2509	1.829
b3405	b3553	1.829
b1221	b0768	1.829
b0076	b0939	1.829
b0076	b0368	1.829
b0076	b1489	1.829
b0399	b1532	1.829
b0399	b4399	1.829
b4043	b1958	1.829
b3961	b3361	1.829
b1712	b2046	1.829
b0912	b2046	1.829
b4401	b2042	1.829
b1531	b4149	1.829
b1334	b1472	1.829
b1892	b0353	1.828
b1891	b0353	1.828
b1221	b2055	1.828
b3131	b2129	1.828
b1130	b1059	1.828
b1323	b0260	1.828
b1275	b3287	1.828
b0080	b3920	1.828
b0889	b2146	1.828
b3912	b0023	1.827
b1712	b4380	1.827
b0912	b4380	1.827
b1531	b0095	1.827
b1275	b4162	1.827
b1275	b4160	1.827
b1275	b2898	1.827
b1275	b2896	1.827
b1275	b2064	1.827
b1275	b1912	1.827
b1275	b3042	1.827
b1275	b3149	1.827
b2916	b2269	1.827
b2916	b2272	1.827
b2916	b2071	1.827
b2916	b2273	1.827
b2916	b2339	1.827
b2916	b1576	1.827
b2916	b4308	1.827
b2916	b1503	1.827
b0399	b0182	1.827
b0399	b0890	1.827
b3423	b1594	1.827
b1642	b3442	1.827
b1642	b2850	1.827
b1642	b1168	1.827
b1531	b4542	1.827
b1531	b0091	1.827
b1531	b2157	1.827
b1323	b1958	1.827
b1323	b3363	1.827
b1323	b3364	1.827
b1323	b4159	1.827
b1323	b0478	1.827
b1323	b0135	1.827
b1323	b1951	1.827
b1323	b1139	1.827
b1323	b2340	1.827
b1275	b1301	1.827
b1275	b0980	1.827
b1275	b4218	1.827
b1275	b3206	1.827
b1275	b3549	1.827
b1275	b1195	1.827
b1275	b0999	1.827
b1275	b4661	1.827
b1275	b3216	1.827
b1275	b0563	1.827
b1275	b2376	1.827
b1275	b2645	1.827
b1916	b2717	1.827
b1916	b1476	1.827
b1916	b1053	1.827
b1916	b2074	1.827
b1916	b2603	1.827
b1916	b2742	1.827
b1916	b2631	1.827
b1916	b4341	1.827
b1916	b2420	1.827
b1916	b1379	1.827
b1916	b3280	1.827
b0399	b1765	1.827
b0399	b1033	1.827
b2127	b0967	1.827
b2127	b1203	1.827
b2127	b1253	1.827
b2127	b1238	1.827
b1323	b0832	1.827
b1323	b0826	1.827
b1323	b2167	1.827
b1275	b3573	1.827
b1275	b2202	1.827
b0840	b0833	1.827
b0840	b0920	1.827
b0840	b4497	1.827
b0840	b0448	1.827
b0840	b0296	1.827
b0840	b1494	1.827
b0840	b1160	1.827
b0840	b1762	1.827
b0840	b0528	1.827
b0840	b2360	1.827
b0840	b0909	1.827
b0840	b1973	1.827
b0840	b1567	1.827
b3131	b1669	1.827
b3131	b4474	1.827
b3131	b1392	1.827
b1275	b4606	1.827
b1323	b3917	1.827
b1323	b1675	1.827
b1323	b2258	1.827
b1323	b0878	1.827
b1323	b0849	1.827
b1323	b0875	1.827
b2217	b1731	1.827
b4366	b1731	1.827
b2217	b3473	1.827
b4366	b3473	1.827
b2217	b2395	1.827
b4366	b2395	1.827
b2217	b0766	1.827
b4366	b0766	1.827
b4178	b2233	1.827
b4178	b2647	1.827
b4178	b4521	1.827
b4178	b4589	1.827
b4178	b0368	1.827
b4178	b1397	1.827
b1712	b1568	1.827
b0912	b1568	1.827
b4062	b1273	1.827
b0080	b1615	1.827
b3912	b0131	1.827
b3357	b0624	1.827
b1658	b2124	1.827
b0080	b1983	1.827
b1237	b2231	1.827
